Wall time,Step,Value
1702401078.7885149,5000,-30.623199462890625
1702401156.0337377,10000,-15.078386306762695
1702401230.7175286,15000,14.657439231872559
1702401308.701373,20000,10.126626968383789
1702401389.5860431,25000,8.276738166809082
1702401467.2298,30000,-6.067007541656494
1702401545.371129,35000,7.8162431716918945
1702401622.3811996,40000,11.337543487548828
1702401704.73674,45000,25.295373916625977
1702401783.1777308,50000,41.89442825317383
1702401862.187767,55000,-1.1784480810165405
1702401943.478309,60000,-5.458389759063721
1702402025.2381463,65000,27.74273681640625
1702402102.974046,70000,34.96806716918945
1702402185.4140987,75000,37.84681701660156
1702402271.2614532,80000,24.542875289916992
1702402356.2394764,85000,-5.357510089874268
1702402439.7679567,90000,23.099166870117188
1702402522.4112134,95000,14.632685661315918
1702402612.9832754,100000,-27.627504348754883
1702402700.6608872,105000,-19.38349723815918
1702402784.7191453,110000,18.500980377197266
1702402866.0656784,115000,12.122618675231934
1702402946.033572,120000,23.15386199951172
1702403036.3055744,125000,-75.70446014404297
1702403123.1408212,130000,38.93312072753906
1702403210.2882469,135000,21.350034713745117
1702403298.312756,140000,27.109365463256836
1702403380.9792624,145000,24.299457550048828
1702403466.9088962,150000,22.953737258911133
1702403546.192891,155000,25.424800872802734
1702403625.391035,160000,-7.876266956329346
1702403707.387161,165000,32.50491714477539
1702403785.4462454,170000,-25.482330322265625
1702403862.884115,175000,19.874174118041992
1702403942.2752914,180000,-10.207958221435547
1702404028.7507808,185000,30.699499130249023
1702404115.370155,190000,1.1167309284210205
1702404195.5253117,195000,-19.20640754699707
1702404276.6446173,200000,18.5444278717041
1702404356.2135057,205000,12.791071891784668
1702404434.266978,210000,14.209880828857422
1702404511.0190327,215000,28.155879974365234
1702404592.47176,220000,31.562732696533203
1702404669.8032622,225000,-21.64974594116211
1702404743.9878256,230000,-58.17766189575195
1702404818.6352386,235000,26.297800064086914
1702404898.5629778,240000,22.135967254638672
1702404975.7757475,245000,-124.75303649902344
1702405052.6092246,250000,-48.591461181640625
1702405131.868768,255000,-21.3797607421875
1702405207.504808,260000,35.556549072265625
1702405285.3371253,265000,-81.18242645263672
1702405360.8357012,270000,-22.357847213745117
1702405436.8146424,275000,30.681013107299805
1702405511.5339093,280000,-118.57678985595703
1702405587.1250036,285000,30.732980728149414
1702405664.0099175,290000,32.99916458129883
1702405740.740707,295000,-24.547435760498047
1702405816.2081704,300000,24.902029037475586
1702405891.190413,305000,-80.0228500366211
1702405966.0371845,310000,25.43893814086914
