Wall time,Step,Value
1702402229.897317,74300,13.585707664489746
1702402235.7698824,74600,16.70345687866211
1702402264.5875196,76200,31.08769416809082
1702402268.096444,76400,29.24332046508789
1702402290.2687602,77650,31.10915756225586
1702402304.298816,78450,6.2295684814453125
1702402305.1708703,78500,6.208427429199219
1702402318.4761846,79250,14.515243530273438
1702402322.2215388,79450,29.57032585144043
1702402337.3256693,80250,17.55206871032715
1702402338.2220082,80300,18.779146194458008
1702402358.8915765,81400,42.763816833496094
1702402367.6872385,81900,34.24611282348633
1702402370.47506,82050,27.180946350097656
1702402374.9405396,82300,20.98757553100586
1702402377.6020942,82450,28.92092514038086
1702402395.3754907,83450,13.59255313873291
1702402408.0240362,84150,28.922746658325195
1702402415.8051004,84600,37.20137023925781
1702402419.3591306,84800,41.439491271972656
1702402421.0958633,84900,43.448753356933594
1702402422.8320544,85000,43.420860290527344
1702402425.5148087,85150,43.7859001159668
1702402431.726167,85500,42.698753356933594
1702402439.587223,85950,-2.6787192821502686
1702402452.0355763,86650,17.922649383544922
1702402453.7827075,86750,16.02525520324707
1702402456.3764577,86900,10.663066864013672
1702402460.9298153,87150,31.216718673706055
1702402463.6954794,87300,37.98570251464844
1702402464.6058667,87350,39.93614196777344
1702402482.4689846,88350,12.706550598144531
1702402490.2802706,88800,39.699920654296875
1702402495.642123,89100,17.627233505249023
1702402502.525572,89500,33.334983825683594
1702402510.4156313,89950,19.379745483398438
1702402516.608688,90300,25.10246467590332
1702402535.323442,91350,35.54779815673828
1702402538.6570184,91550,41.827491760253906
1702402547.714073,92050,31.24032211303711
1702402551.364901,92250,29.078645706176758
1702402559.4765167,92700,24.861234664916992
1702402572.3386712,93350,36.63887405395508
1702402575.3999982,93500,36.4779052734375
1702402581.6161408,93800,37.276947021484375
1702402583.7877238,93900,39.039188385009766
1702402625.8459938,95900,35.321868896484375
1702402643.3255837,96750,29.447311401367188
1702402652.256463,97250,38.99924087524414
1702402654.759924,97400,40.778533935546875
1702402656.5861967,97500,40.75249481201172
1702402672.1806247,98400,44.946231842041016
1702402684.602534,99100,36.51007843017578
1702402686.5748425,99200,35.83148193359375
1702402703.5040944,100100,39.73943328857422
1702402707.1802893,100300,40.76246643066406
1702402714.654994,100700,43.99420928955078
1702402730.0480323,101550,38.96287155151367
1702402735.2706969,101850,36.981163024902344
1702402757.5572462,103050,37.60383605957031
1702402769.562113,103700,-16.542940139770508
1702402772.0601308,103850,1.8682210445404053
1702402772.867373,103900,10.177509307861328
1702402776.319452,104100,38.413475036621094
1702402779.7250164,104300,39.24956512451172
1702402783.2073967,104500,38.97657012939453
1702402789.1227674,104850,33.251861572265625
1702402801.887213,105600,39.83726119995117
1702402831.6962802,107300,42.18623733520508
1702402835.242203,107500,40.12162399291992
1702402841.4489727,107850,42.14315414428711
1702402849.3096673,108300,42.60689926147461
1702402867.837795,109400,44.27547836303711
1702402869.6397042,109500,44.26472091674805
1702402871.457275,109600,44.33250045776367
1702402878.451813,110000,44.73843765258789
1702402885.7342467,110400,44.9947395324707
1702402889.0986369,110600,44.58041000366211
1702402906.0391946,111600,39.3161735534668
1702402910.2381978,111850,23.873184204101562
1702402911.1415815,111900,21.803306579589844
1702402912.8288577,112000,18.161151885986328
1702402915.341135,112150,16.07606315612793
1702402925.5244749,112750,23.91136360168457
1702402928.1256254,112900,39.79916763305664
1702402932.313222,113150,41.73833465576172
1702402948.4584205,114100,24.170082092285156
1702402958.2943273,114600,44.36574172973633
1702402964.163802,114900,25.326290130615234
1702402970.0899062,115200,-7.27154541015625
1702402974.0753613,115400,-4.588681697845459
1702402986.1050127,116000,14.30253791809082
1702402987.1472905,116050,19.445697784423828
1702403011.1608758,117300,16.06661605834961
1702403020.013014,117750,9.371698379516602
1702403053.110529,119500,7.0132646560668945
1702403054.0732052,119550,7.274651050567627
1702403056.0022564,119650,6.226278305053711
1702403097.4415889,121850,32.69382858276367
1702403105.2872179,122250,-1.7682809829711914
1702403111.62732,122600,24.0414981842041
1702403113.4176776,122700,31.013002395629883
1702403115.225452,122800,33.0197868347168
1702403120.1049218,123050,30.268125534057617
1702403144.3545003,124300,40.545249938964844
1702403145.3153412,124350,40.762569427490234
1702403154.5314515,124850,41.898067474365234
1702403156.2735848,124950,41.811424255371094
1702403160.8083475,125200,41.62166976928711
1702403173.5779638,125900,39.48563766479492
1702403179.5665488,126200,39.034751892089844
1702403188.2715945,126650,25.08587074279785
1702403202.4640226,127400,-19.182165145874023
1702403206.5103996,127600,-18.166950225830078
1702403208.4322293,127700,-15.712397575378418
1702403232.1914625,128950,24.955482482910156
1702403253.0904512,130050,34.89818572998047
1702403259.1278853,130350,31.176198959350586
1702403275.5173192,131200,41.5918083190918
1702403280.9008453,131500,22.921592712402344
1702403295.1171014,132250,22.647050857543945
1702403305.6277266,132800,0.21216554939746857
1702403327.2901392,133950,19.458738327026367
1702403333.5779724,134300,20.30552101135254
1702403338.0928097,134550,41.868778228759766
1702403349.0700107,135200,32.26913070678711
1702403354.980485,135550,43.03826904296875
1702403367.7425365,136300,26.330726623535156
1702403377.9701307,136900,24.33271026611328
1702403380.4400427,137050,34.68714141845703
1702403392.1228247,137750,35.07428741455078
1702403422.7669792,139500,34.09859085083008
1702403423.6343803,139550,33.36951446533203
1702403424.5640893,139600,32.24589538574219
1702403442.2085583,140500,29.831546783447266
1702403457.200563,141250,34.705387115478516
1702403498.5129724,143650,34.90407943725586
1702403506.2057488,144100,33.12361526489258
1702403513.8826475,144550,33.49945831298828
1702403518.9080877,144850,33.66837692260742
1702403536.6533763,145900,35.00050735473633
1702403538.3672242,146000,35.024906158447266
1702403539.202699,146050,35.070648193359375
1702403578.9170308,148400,31.999895095825195
1702403585.767223,148800,24.908889770507812
1702403605.4908724,149950,34.17954635620117
1702403616.5007997,150600,25.2532958984375
1702403629.668022,151400,28.51275634765625
1702403632.1021564,151550,28.596343994140625
1702403638.7171335,151950,34.25864028930664
1702403641.1912203,152100,34.36710739135742
1702403662.4319549,153300,34.96385192871094
1702403665.9917252,153500,34.961708068847656
1702403667.738984,153600,34.956382751464844
1702403692.7039874,155000,34.50666809082031
1702403712.6647723,156150,32.3114128112793
1702403725.2031486,156900,35.53559494018555
1702403739.9706442,157800,35.368316650390625
1702403744.9220493,158100,35.747249603271484
1702403758.1681778,158900,35.936832427978516
1702403773.1387022,159800,35.0752067565918
1702403773.9644828,159850,34.965206146240234
1702403779.7726717,160200,34.83605194091797
1702403802.1944604,161550,35.86526870727539
1702403810.517511,162050,36.346065521240234
1702403812.972892,162200,36.014015197753906
1702403813.7874074,162250,35.96000289916992
1702403815.4410386,162350,35.59257507324219
1702403816.2595258,162400,35.272823333740234
1702403836.8389852,163650,22.128469467163086
1702403864.2646358,165300,31.798635482788086
1702403870.9088192,165700,27.35350799560547
1702403882.6978798,166400,35.34120178222656
1702403883.5622046,166450,35.544349670410156
1702403898.7106955,167300,36.34988784790039
1702403922.9396322,168750,36.42264938354492
1702403924.6092026,168850,36.07048797607422
1702403932.6513598,169350,35.69511413574219
1702403947.880288,170200,35.15024948120117
1702403952.5641959,170450,36.116363525390625
1702403973.1325216,171550,35.195350646972656
1702403980.60549,171950,35.418277740478516
1702403990.5968158,172500,36.6164436340332
1702403992.4415088,172600,36.61322784423828
1702403998.7658458,172950,36.57582092285156
1702404004.5506525,173250,35.95862579345703
1702404011.1637707,173600,36.24406814575195
1702404016.9461412,173900,35.39546203613281
1702404019.6350248,174050,35.1744384765625
1702404035.932502,174900,28.826087951660156
1702404047.1282856,175500,23.579179763793945
1702404049.6237006,175650,20.377538681030273
1702404069.246019,176800,9.243927001953125
1702404071.0476177,176900,21.10397720336914
1702404076.3423698,177200,32.01948547363281
1702404079.9834938,177400,35.090911865234375
1702404095.5947325,178200,-11.107412338256836
1702404112.243348,179050,-11.423842430114746
1702404130.9408865,180050,-11.850048065185547
1702404145.882123,180950,-19.87064552307129
1702404147.528002,181050,-28.8955135345459
1702404149.1888373,181150,-37.70387649536133
1702404151.5991755,181300,-51.138492584228516
1702404154.124247,181450,-50.13218688964844
1702404168.195147,182300,19.1479549407959
1702404177.3510184,182850,30.15475082397461
1702404189.163259,183550,-4.736932754516602
1702404217.5784369,185150,18.882572174072266
1702404237.7901833,186350,25.79298973083496
1702404241.183087,186550,30.514846801757812
1702404242.843709,186650,31.956634521484375
1702404247.9825978,186950,32.049896240234375
1702404250.514394,187100,29.660003662109375
1702404266.5628335,188000,-13.224023818969727
1702404278.5078607,188650,29.993980407714844
1702404285.5481875,189050,31.39994239807129
1702404297.1477149,189700,31.825729370117188
1702404301.2105103,189950,30.942903518676758
1702404314.8216772,190750,3.7931644916534424
1702404318.9395554,191000,-4.094033241271973
1702404320.6201866,191100,-4.933211326599121
1702404329.0666146,191600,-9.699121475219727
1702404332.3266525,191800,6.2625274658203125
1702404356.4506938,193250,28.57578468322754
1702404360.7704525,193500,23.621397018432617
1702404366.527058,193850,20.96429443359375
1702404410.2053132,196450,32.5703010559082
1702404416.1209068,196800,31.923837661743164
1702404419.430405,197000,32.638729095458984
1702404428.2960458,197550,33.35974884033203
1702404432.95265,197850,31.835134506225586
1702404437.8741632,198150,34.43148422241211
1702404456.0306172,199250,32.95188522338867
1702404465.0386002,199800,31.354154586791992
1702404469.1181016,200050,30.84342384338379
1702404476.4784777,200500,33.17975616455078
1702404477.2897508,200550,33.17290496826172
1702404486.7771533,201150,34.732357025146484
1702404495.8617191,201700,25.714807510375977
1702404498.3322055,201850,28.734970092773438
1702404546.7929811,204700,18.869308471679688
1702404551.1254733,204950,15.738792419433594
1702404552.1362965,205000,13.999744415283203
1702404561.1818593,205500,34.256710052490234
1702404624.945341,209150,30.84197235107422
1702404633.6833344,209700,26.76799201965332
1702404634.5023074,209750,25.079883575439453
1702404636.1429417,209850,25.127817153930664
1702404637.7258356,209950,27.152685165405273
1702404640.3023682,210100,29.10981559753418
1702404641.0660565,210150,29.923547744750977
1702404661.7565398,211400,6.771306037902832
1702404665.5673566,211650,10.683629989624023
1702404667.9487715,211800,11.73706340789795
1702404674.124731,212200,33.95767593383789
1702404689.9452958,213200,34.73373031616211
1702404692.3642612,213350,34.5616340637207
1702404693.1498623,213400,34.5065803527832
1702404704.8025138,214150,35.07804870605469
1702404717.4205441,214950,35.0880126953125
1702404722.374786,215250,35.22881317138672
1702404725.6452198,215450,35.09760284423828
1702404732.601855,215900,27.71771812438965
1702404734.1277137,216000,25.338048934936523
1702404741.0821943,216450,24.27776336669922
1702404744.302468,216650,24.34039878845215
1702404753.2556667,217200,34.893089294433594
1702404773.5731983,218500,35.133995056152344
1702404780.6398602,218950,34.86994934082031
1702404792.705265,219700,35.64323806762695
1702404798.1528265,220050,35.474666595458984
1702404802.8420048,220350,35.2351188659668
1702404806.0743144,220550,35.66347122192383
1702404806.8364158,220600,35.77667999267578
1702404822.0467043,221550,34.72992706298828
1702404824.5079143,221700,32.29928970336914
1702404859.5024254,223800,17.578062057495117
1702404872.3270953,224550,34.82417678833008
1702404874.0412998,224650,34.76811218261719
1702404889.1115828,225500,14.404508590698242
1702404890.0325613,225550,9.68352222442627
1702404907.2228894,226500,21.122257232666016
1702404908.0768688,226550,25.8815975189209
1702404910.6141665,226700,36.01226043701172
1702404917.948044,227150,35.911521911621094
1702404926.6957667,227700,35.49127960205078
1702404946.9273953,228950,36.40549850463867
1702404949.4939392,229100,35.598201751708984
1702404958.2370355,229650,32.91154479980469
1702404960.5891993,229800,33.59096908569336
1702404962.1862895,229900,36.40184020996094
1702404963.778617,230000,36.37736511230469
1702404987.1649363,231450,32.897281646728516
1702405009.8593385,232850,33.375370025634766
1702405016.6932313,233250,34.0555534362793
1702405020.0629013,233450,35.292381286621094
1702405026.0019476,233800,36.35256576538086
1702405026.8110075,233850,36.235172271728516
1702405027.5858777,233900,36.11534881591797
1702405035.8389914,234400,34.040000915527344
1702405056.6807668,235700,34.0414924621582
1702405060.8224096,235950,35.754600524902344
1702405073.4472191,236750,36.17730712890625
1702405082.4875448,237300,32.06174850463867
1702405086.0005233,237500,31.971904754638672
1702405086.8199885,237550,32.09617233276367
1702405094.1782517,237950,33.738861083984375
1702405099.3292508,238250,33.30141067504883
1702405101.9384413,238400,32.747718811035156
1702405110.1003256,238850,32.63669967651367
1702405113.5822217,239050,32.56138229370117
1702405119.641598,239400,33.715484619140625
1702405120.554382,239450,34.10118865966797
1702405125.974683,239750,12.064613342285156
1702405130.9230917,240050,-8.620819091796875
1702405132.4980223,240150,-8.579851150512695
1702405134.8337896,240300,-1.6459441184997559
1702405162.1565871,242050,33.53508758544922
1702405172.4980628,242650,36.5356330871582
1702405188.3020375,243600,36.57389450073242
1702405207.3757586,244750,10.92402458190918
1702405223.942459,245750,25.999799728393555
1702405243.9800208,246950,33.04310989379883
1702405257.3831394,247750,28.979549407958984
1702405264.204128,248150,34.118526458740234
1702405272.1656287,248600,18.24340057373047
1702405274.7593482,248750,18.567962646484375
1702405276.3588033,248850,18.818784713745117
1702405277.1553023,248900,21.198392868041992
1702405312.3995306,251100,36.1223258972168
1702405317.0500364,251400,35.61260223388672
1702405319.3894372,251550,35.445125579833984
1702405324.925466,251900,35.285980224609375
1702405335.3483663,252550,35.47892761230469
1702405336.93721,252650,35.57420349121094
1702405337.9553282,252700,35.6273193359375
1702405343.5091138,253050,35.853763580322266
1702405357.964739,253950,34.761322021484375
1702405380.457427,255350,35.68760299682617
1702405396.623563,256350,36.759124755859375
1702405398.361742,256450,36.564544677734375
1702405403.1244678,256750,35.39668655395508
1702405424.3362377,258050,35.001068115234375
1702405428.2280407,258300,35.15486526489258
1702405441.489409,259150,26.259521484375
1702405455.7563133,260050,35.43476486206055
1702405462.21931,260450,32.934120178222656
1702405486.7651026,262000,35.153255462646484
1702405508.1293323,263350,33.903770446777344
1702405526.0874693,264500,23.721769332885742
1702405548.991402,265950,31.248245239257812
1702405558.193251,266500,22.887739181518555
1702405570.990823,267300,21.323246002197266
1702405582.296145,268000,23.213428497314453
1702405583.1191342,268050,20.178476333618164
1702405600.3366325,269050,32.95220184326172
1702405632.455209,271050,34.438560485839844
1702405650.25531,272150,33.90363693237305
1702405654.2934077,272400,34.084007263183594
1702405684.5586085,274250,5.649475574493408
1702405690.2133503,274600,23.905359268188477
1702405693.3663757,274800,4.118728160858154
1702405698.2250814,275100,-16.575929641723633
1702405703.059943,275400,14.23991584777832
1702405709.736387,275800,6.945677757263184
1702405711.6130378,275900,6.7103142738342285
1702405731.4312675,277100,-19.185522079467773
1702405737.6322875,277500,-25.322690963745117
1702405751.2130654,278350,15.094953536987305
1702405756.5738118,278700,25.641109466552734
1702405766.28349,279300,29.334949493408203
1702405768.0093925,279400,30.021953582763672
1702405773.0046477,279700,30.569547653198242
1702405782.4782653,280300,27.895376205444336
1702405786.6091564,280550,27.72415542602539
1702405794.397651,281050,20.31529998779297
1702405802.471049,281550,1.5103226900100708
1702405824.585486,282950,29.194786071777344
1702405826.2645779,283050,29.167795181274414
1702405829.5400283,283250,29.210264205932617
1702405842.1812043,284000,29.504106521606445
1702405874.1501362,286050,-1.6908856630325317
1702405876.538172,286200,16.92682456970215
1702405890.5264711,287100,14.380263328552246
1702405904.7511773,288000,8.026227951049805
1702405918.3917568,288850,15.289268493652344
1702405920.7726715,289000,16.48741912841797
1702405924.9801574,289250,16.57765007019043
1702405929.106124,289500,16.71579933166504
1702405943.5809436,290400,25.15192222595215
1702405944.3558133,290450,23.769695281982422
1702405957.4421048,291300,32.008277893066406
1702405959.7264626,291450,33.49102020263672
1702405965.176963,291800,33.265464782714844
1702405986.3034399,293150,33.09186553955078
1702405987.8678386,293250,31.966222763061523
1702405993.3196125,293600,19.075326919555664
1702406007.5457718,294500,33.96912384033203
1702406014.5977201,294950,33.77030944824219
1702406021.6424158,295400,0.6254746317863464
1702406029.5015643,295900,-11.488879203796387
1702406038.3629272,296450,-10.76766586303711
1702406042.2635958,296700,-8.70690631866455
1702406057.2889297,297650,-14.545330047607422
1702406061.202433,297900,10.335955619812012
1702406062.7460914,298000,21.040285110473633
1702406065.868345,298200,40.42870330810547
1702406073.190793,298650,41.16347122192383
1702406087.1382325,299550,8.30024242401123
1702406103.12336,300550,-2.192246675491333
1702406107.221464,300800,16.3789119720459
1702406114.3107634,301250,39.09264373779297
1702406119.081671,301550,19.459074020385742
1702406122.964934,301800,8.640419006347656
1702406125.3375897,301950,11.728682518005371
1702406144.824267,303050,39.27170181274414
1702406159.775994,303950,38.2622184753418
1702406163.1697392,304150,37.62036895751953
1702406167.3420053,304400,38.606422424316406
1702406181.9925723,305200,43.20387268066406
1702406184.079156,305300,42.85212326049805
1702406199.3535128,306100,42.52497863769531
1702406201.1382446,306200,42.559207916259766
1702406206.8166173,306500,42.64830780029297
1702406208.6404178,306600,42.72262954711914
1702406210.4997957,306700,42.69377899169922
1702406221.2499764,307300,41.378387451171875
1702406224.9006584,307500,40.48734664916992
1702406245.6789465,308650,32.56688690185547
1702406254.2030454,309100,36.82309341430664
1702406257.1385953,309250,39.40439224243164
1702406272.6697736,310050,41.51609420776367
1702406283.3581445,310600,41.281982421875
1702406285.4758286,310700,41.013763427734375
1702406290.9856951,311000,36.28614044189453
1702406303.1436677,311650,27.361572265625
1702406307.6414833,311900,27.639009475708008
1702406320.3286579,312550,38.78861618041992
1702406355.4522426,314500,33.4194221496582
1702406374.2880874,315650,39.973838806152344
1702406377.4426646,315850,39.982704162597656
1702406378.2191315,315900,39.986751556396484
1702406383.7208445,316250,40.274757385253906
1702406397.029277,317100,38.39862060546875
1702406405.67486,317650,26.575998306274414
1702406415.0832176,318200,34.43955993652344
1702406420.9226105,318550,36.679874420166016
1702406425.6611152,318850,37.573326110839844
1702406444.6837225,320050,40.82585525512695
1702406487.9745953,322800,42.4412727355957
1702406491.1882503,323000,42.38169479370117
1702406501.5115783,323650,40.480010986328125
1702406513.9191225,324400,42.04201889038086
1702406521.809254,324800,41.628971099853516
1702406522.8250039,324850,41.36029815673828
1702406526.693632,325050,39.461021423339844
1702406535.9647007,325550,41.450401306152344
1702406545.1153402,326050,41.53883361816406
1702406545.999329,326100,41.55937957763672
1702406546.9565175,326150,41.61419677734375
1702406554.275195,326550,42.33586502075195
1702406572.83565,327550,44.700626373291016
1702406595.5886395,328750,39.50157928466797
1702406602.749138,329100,41.19679641723633
1702406605.8412054,329250,40.48014450073242
1702406616.1949754,329750,36.19147872924805
1702406625.3290954,330200,33.93430709838867
1702406628.3597703,330350,35.294151306152344
1702406638.2833018,330850,14.542834281921387
1702406643.0875876,331100,37.80429458618164
1702406675.4940536,332900,-0.5322059988975525
1702406683.9645092,333350,35.81169891357422
1702406685.573317,333450,34.96577072143555
1702406689.2226877,333650,32.109371185302734
1702406694.8651223,333950,28.77579689025879
1702406697.6535583,334100,28.920007705688477
1702406704.4754996,334450,29.165468215942383
1702406711.5397933,334850,-2.728464365005493
1702406714.1588082,335000,-9.445138931274414
1702406722.0064332,335400,-6.367369174957275
1702406725.7125258,335600,-6.21191930770874
1702406752.8328254,336950,17.63075828552246
1702406757.004325,337150,29.221132278442383
1702406767.5301669,337700,26.98195457458496
1702406777.6820962,338250,23.09320068359375
1702406788.2200089,338850,-18.535621643066406
1702406821.8767862,340900,-27.834636688232422
1702406834.2288325,341650,-22.453174591064453
1702406845.9725652,342350,-19.586929321289062
1702406853.1277585,342750,-18.21542739868164
1702406865.622369,343450,9.393543243408203
1702406866.4954185,343500,13.502748489379883
1702406889.7786827,344800,0.8361992835998535
1702406902.321138,345500,-30.367780685424805
1702406924.799545,346750,-34.795597076416016
1702406950.581505,348200,-44.457672119140625
1702406953.3919203,348350,-54.93882369995117
1702406974.7662432,349550,-72.62796783447266
1702406976.6830094,349650,-72.50261688232422
1702406992.9489746,350550,-70.6819839477539
1702406996.5082636,350750,-69.12275695800781
1702407018.6526413,352000,-47.00094985961914
1702407024.85985,352350,-49.291996002197266
1702407036.4897323,353000,-79.85281372070312
1702407041.815918,353300,-200.1809539794922
1702407064.1964376,354600,-239.9645538330078
1702407075.7894738,355350,-222.143310546875
1702407081.955186,355750,-250.3284149169922
1702407082.6649365,355800,-254.21881103515625
1702407099.2533116,356900,-265.5009460449219
1702407102.1779373,357100,-265.5009460449219
1702407112.6197178,357800,-265.5009460449219
1702407121.759523,358400,-265.5009460449219
1702407122.5168552,358450,-265.5009460449219
1702407127.8148723,358800,-265.5009460449219
1702407138.2958784,359500,-215.18650817871094
1702407142.7819827,359800,-221.27462768554688
1702407149.8138084,360250,-273.6320495605469
1702407156.551253,360700,-277.4300537109375
1702407158.0883002,360800,-272.4505920410156
1702407158.8711574,360850,-266.2262268066406
1702407173.0704172,361800,-237.70179748535156
1702407175.35066,361950,-252.7733917236328
1702407181.9903,362400,-266.3377990722656
1702407191.62935,363050,-266.3377990722656
1702407209.5989585,364250,-212.94692993164062
1702407221.7950737,365050,-215.10581970214844
1702407230.0958211,365600,-217.12034606933594
1702407243.7148094,366500,-51.66312026977539
1702407251.325644,367000,-112.49972534179688
1702407252.1130219,367050,-123.86557006835938
1702407256.702494,367350,-163.00439453125
1702407262.0072837,367700,-115.37431335449219
1702407264.9176245,367900,-79.90678405761719
1702407265.72618,367950,-69.0086441040039
1702407266.4604275,368000,-63.4051628112793
1702407283.076472,369100,-57.29182052612305
1702407283.83481,369150,-56.39600372314453
1702407286.931217,369350,-54.59690475463867
1702407288.6096904,369450,-54.75787353515625
1702407295.6983178,369900,-57.28105163574219
1702407298.6591175,370100,-58.93915557861328
1702407321.4696367,371550,-9.246047019958496
1702407322.274423,371600,-9.338199615478516
1702407329.4566102,372050,-3.537066698074341
1702407331.8665576,372200,-0.22582603991031647
1702407337.3507683,372550,5.925166130065918
1702407345.3116624,373050,0.1223905086517334
1702407346.2019143,373100,-2.3660454750061035
1702407348.1231775,373200,-6.88555908203125
1702407352.9062195,373450,-16.530765533447266
1702407361.8228867,373950,-3.096749782562256
1702407375.6728919,374850,3.5853235721588135
1702407380.5214548,375150,5.187809467315674
1702407381.3084445,375200,5.19249153137207
1702407387.6225677,375600,4.912930488586426
1702407404.443961,376550,-10.380753517150879
1702407418.9284256,377400,-12.822528839111328
1702407456.7906744,379850,-4.3597331047058105
1702407466.5986176,380500,3.1392264366149902
1702407468.9248247,380650,6.072038173675537
1702407493.8875256,382200,-4.490500450134277
1702407494.6938097,382250,-4.184770584106445
1702407509.094839,383100,14.771733283996582
1702407517.4757345,383600,9.647388458251953
1702407519.869315,383750,9.195578575134277
1702407521.5613813,383850,7.940129280090332
1702407530.4078934,384400,-8.854689598083496
1702407535.5341344,384700,-8.852692604064941
1702407541.024487,385050,-9.191460609436035
1702407555.719423,385950,5.632476806640625
1702407556.465369,386000,5.823265552520752
1702407559.6511216,386200,7.731249809265137
1702407562.0770953,386350,8.25020980834961
1702407563.7218325,386450,8.821255683898926
1702407574.5267482,387150,7.672149658203125
1702407577.762814,387350,6.251115322113037
