Wall time,Step,Value
1702401065.4190476,5000,-46.619667053222656
1702401141.7215116,10000,5.051913261413574
1702401215.306553,15000,-43.45036697387695
1702401292.3512018,20000,15.545961380004883
1702401372.4772344,25000,-4.528987884521484
1702401451.1096873,30000,-35.56829071044922
1702401528.5785906,35000,-14.603631973266602
1702401605.267629,40000,-13.466276168823242
1702401684.156129,45000,14.059194564819336
1702401764.3123822,50000,21.315805435180664
1702401842.9317408,55000,14.556571006774902
1702401922.4542913,60000,32.738521575927734
1702402005.2079587,65000,33.03900909423828
1702402081.3628902,70000,29.52859115600586
1702402162.5899856,75000,3.37017822265625
1702402247.459893,80000,15.739253997802734
1702402331.1137533,85000,-10.596076965332031
1702402415.3146558,90000,-80.51705932617188
1702402498.151696,95000,24.399805068969727
1702402583.9622505,100000,-30.89044761657715
1702402674.393162,105000,29.10784912109375
1702402759.8838007,110000,-52.69717788696289
1702402841.0212252,115000,8.502352714538574
1702402921.180632,120000,23.152414321899414
1702403008.20314,125000,-0.17265605926513672
1702403093.994098,130000,-10.701510429382324
1702403181.5724783,135000,16.59937286376953
1702403269.1899579,140000,-29.11800765991211
1702403354.630189,145000,5.046012878417969
1702403436.2621925,150000,-53.36421203613281
1702403518.920089,155000,-26.473844528198242
1702403598.0382047,160000,42.98717498779297
1702403677.7935383,165000,-54.049049377441406
1702403756.9329915,170000,40.807247161865234
1702403834.509767,175000,2.7475810050964355
1702403913.4630773,180000,-2.195793390274048
1702403995.852569,185000,41.40770721435547
1702404080.5615468,190000,33.703556060791016
1702404164.565574,195000,39.711002349853516
1702404244.0376697,200000,30.51275062561035
1702404324.1516387,205000,-50.523155212402344
1702404402.7689075,210000,40.698421478271484
1702404479.3159177,215000,32.956825256347656
1702404558.208129,220000,30.003095626831055
1702404638.7098243,225000,40.17954635620117
1702404712.9486206,230000,24.432849884033203
1702404787.1440709,235000,-24.160120010375977
1702404863.3250203,240000,20.17909049987793
1702404943.261125,245000,40.02699279785156
1702405019.2407875,250000,12.937405586242676
1702405096.40075,255000,25.71112632751465
1702405173.5496492,260000,-18.076784133911133
1702405250.7539492,265000,-104.62210083007812
1702405326.9928215,270000,33.637577056884766
1702405402.680672,275000,16.29559326171875
1702405477.6813278,280000,22.876556396484375
1702405552.0445082,285000,24.729148864746094
1702405628.2839441,290000,6.841845989227295
1702405704.450548,295000,6.319725036621094
1702405780.5386322,300000,20.229101181030273
1702405855.9762352,305000,18.044824600219727
1702405930.3709302,310000,14.02801513671875
1702406004.1190312,315000,34.94921112060547
1702406078.1464498,320000,-13.50926399230957
1702406155.4427826,325000,-7.5171027183532715
1702406239.9877918,330000,0.2136872261762619
1702406327.7271626,335000,-6.283276557922363
1702406405.4816806,340000,4.001477241516113
1702406480.3125863,345000,12.528114318847656
1702406561.738966,350000,18.71775245666504
1702406651.6582737,355000,21.287202835083008
1702406737.330752,360000,26.015804290771484
1702406820.3901527,365000,23.16021728515625
1702406901.670389,370000,-55.80585479736328
1702406985.3574314,375000,27.81133270263672
1702407067.0874932,380000,-46.65510177612305
1702407138.0791283,385000,39.1132926940918
1702407207.7499733,390000,19.514232635498047
1702407277.4069843,395000,32.974910736083984
1702407350.4884048,400000,34.68483352661133
1702407428.681767,405000,29.305322647094727
1702407501.2115688,410000,30.780839920043945
1702407576.7718458,415000,34.368492126464844
1702407651.6660013,420000,35.8664436340332
1702407725.7771661,425000,36.00126647949219
1702407799.6589952,430000,29.376752853393555
1702407872.621793,435000,23.62590217590332
1702407947.4734383,440000,34.50740432739258
1702408020.1292648,445000,33.12925720214844
1702408095.2015913,450000,14.5435791015625
1702408167.6395922,455000,33.559852600097656
1702408242.3152778,460000,32.83976364135742
1702408318.771324,465000,22.184829711914062
1702408400.24026,470000,9.58376407623291
1702408480.031783,475000,-28.10165023803711
1702408557.6389627,480000,7.293649196624756
1702408635.6385512,485000,35.12728500366211
1702408720.2463086,490000,14.254183769226074
1702408802.4106483,495000,26.669509887695312
1702408885.4132442,500000,28.31297492980957
1702408967.6323175,505000,-9.805206298828125
1702409048.073577,510000,34.44477081298828
1702409136.3398798,515000,36.89598846435547
1702409217.7241251,520000,31.776514053344727
1702409298.1954472,525000,21.170549392700195
1702409378.5513725,530000,21.572175979614258
1702409460.079215,535000,32.979190826416016
1702409543.9543595,540000,18.193269729614258
1702409625.4856663,545000,-36.378360748291016
1702409706.5281086,550000,-13.517669677734375
1702409786.9511745,555000,37.09316635131836
1702409870.2126853,560000,18.804914474487305
1702409950.5210505,565000,31.34280014038086
1702410028.47082,570000,32.65529251098633
1702410106.8251367,575000,25.955520629882812
1702410189.3249521,580000,0.524087131023407
1702410267.7171159,585000,-7.6798095703125
1702410346.7998056,590000,26.556570053100586
1702410415.4703712,595000,-49.38771438598633
1702410484.3150673,600000,-17.89332389831543
1702410552.1078942,605000,-23.59173583984375
1702410624.7537708,610000,-22.048364639282227
1702410696.0671163,615000,30.72871971130371
1702410769.671198,620000,36.34070587158203
1702410839.2817333,625000,27.82701873779297
1702410903.5062604,630000,-25.789960861206055
1702410967.4741273,635000,-182.12989807128906
1702411030.8235345,640000,-88.81537628173828
1702411094.323937,645000,-162.31361389160156
1702411156.7710094,650000,-103.70782470703125
1702411227.8539684,655000,-324.9793395996094
1702411291.1963606,660000,-240.30886840820312
1702411355.711037,665000,-255.78125
